Original Key,Length,Text,Text Length
train/02December_2010_Thursday_tagesschau-3634,68,dabei kühlt die eingeflossene kaltluft noch weiter aus,54
train/02December_2010_Thursday_tagesschau-3635,132,im norden sowie in alpennähe fällt heute nacht schnee ansonsten ist es gebietsweise auch längere zeit klar,106
train/02December_2010_Thursday_tagesschau-3638,52,auch in südbayern schneit es zeitweise,38
train/02December_2010_Thursday_tagesschau-3639,94,im übrigen land mal sonne mal wolken und weitgehend trocken,59
train/02December_2010_Thursday_tagesschau-3640,144,in der südhälfte schwacher sonst auch mäßiger an der ostsee frischer wind aus west bis südwest,94
train/02December_2010_Thursday_tagesschau-3641,170,bei längerem aufklaren heute nacht sehr strenger frost am wenigsten kalt in küstennähe,86
train/02December_2010_Thursday_tagesschau-3642,116,morgen minus ein grad auf den friesischen inseln minus zehn im osten,68
train/02December_2010_Thursday_tagesschau-3643,156,am samstag eine mischung aus wolken und sonne später gebietsweise etwas schnee nicht mehr ganz so kalt,102
train/02December_2010_Thursday_tagesschau-3644,56,ab sonntag sind zumindest im westen wieder plusgrade möglich,60
train/02December_2010_Thursday_tagesschau-3645,116,da aber immer wieder wolken mit schnee und regen heranziehen kann es gefährlich glatt werden,92
train/22November_2011_Tuesday_tagesschau-3646,104,und nun die wettervorhersage für morgen mittwoch den dreiundzwanzigsten november,80
train/22November_2011_Tuesday_tagesschau-3648,146,im norden machen sich allerdings schon wolken eines atlantischen tiefausläufers bemerkbar die in der zweiten wochenhälfte nachschub bekommen,140
train/22November_2011_Tuesday_tagesschau-3649,122,aber der dringend benötigte regen lässt weiterhin auf sich warten,65
train/22November_2011_Tuesday_tagesschau-3650,52,heute nacht ist es teils klar teils bildet sich wieder nebel oder hochnebel,75
train/22November_2011_Tuesday_tagesschau-3651,117,in der nordhälfte gibt es gelegentlich auch wolken und im nordwesten auch ein paar tropfen,90
train/22November_2011_Tuesday_tagesschau-3652,155,im norden ist es morgen meist stark bewölkt vereinzelt regnet es ein wenig ansonsten nebel und sonne,100
train/22November_2011_Tuesday_tagesschau-3653,166,die zeigt sich vor allem von hessen über thüringen bis nach sachsen sowie im höheren bergland,93
train/22November_2011_Tuesday_tagesschau-3654,124,der wind weht schwach aus unterschiedlichen richtungen an der küste auch mäßig aus süd bis südwest,98
train/22November_2011_Tuesday_tagesschau-3655,182,im aachener raum heute nacht bis plus fünf am alpenrand frostige minus fünf grad,80
train/22November_2011_Tuesday_tagesschau-3656,107,morgen nur im westen noch zweistellige werte sonst zwei bis neun grad im nebel noch kühler,90
train/22November_2011_Tuesday_tagesschau-3657,182,am donnerstag ähnliches wetter am freitag im norden und nordwesten mal sonne mal wolken und windig gegen abend etwas regen sonst nebel und sonne,144
train/22November_2011_Tuesday_tagesschau-3658,86,am samstag überall ein wechsel aus sonne und wolken die einzelne schauer bringen,80
train/23April_2010_Friday_tagesschau-3659,131,und nun die wettervorhersage für morgen samstag den vierundzwanzigsten april,76
train/23April_2010_Friday_tagesschau-3660,222,eine lang gestreckte hochdruckzone die von england bis zum schwarzen meer reicht bringt uns am wochenende viel sonne bei steigenden temperaturen,144
train/23April_2010_Friday_tagesschau-3661,145,im norden können allerdings die wolken eines tiefausläufers den sonnenschein etwas trüben es bleibt aber weitgehend trocken,123
train/23April_2010_Friday_tagesschau-3662,226,in der nacht fällt in küstennähe vereinzelt etwas regen am alpenrand zunächst hier und da ein paar wolken später auch nebel sonst verbreitet klar,145
train/23April_2010_Friday_tagesschau-3663,63,im süden und in der mitte gibt es morgen fast ungetrübten sonnenschein,70
train/23April_2010_Friday_tagesschau-3664,48,im norden mal sonne mal wolken und meist trocken,48
train/23April_2010_Friday_tagesschau-3665,136,auch am alpenrand ein paar wolken und einzelne schauer sind dort am nachmittag nicht ausgeschlossen,99
train/23April_2010_Friday_tagesschau-3666,70,schwacher bis mäßiger wind aus nördlichen bis östlichen richtungen,66
train/23April_2010_Friday_tagesschau-3669,78,auch am sonntag viel sonne bei bis zu fünfundzwanzig grad,57
train/23April_2010_Friday_tagesschau-3670,102,im südwesten sind ab den nachmittagsstunden einzelne schauer und gewitter möglich,81
train/23April_2010_Friday_tagesschau-3671,160,die neue woche beginnt insgesamt wechselhaft und etwas kühler aber am dienstag wird es von westen schon wieder freundlicher,123
train/30May_2011_Monday_heute-3672,53,liebe zuschauer guten abend,27
train/30May_2011_Monday_heute-3673,317,dieser herrliche sonnentag heute ist symptomatisch für das sonnigste frühjahr seit beginn der wetteraufzeichnungen achtzehnhundertdreiundneunzig so jedenfalls der deutsche wetterdienst,184
train/30May_2011_Monday_heute-3674,228,für die meteorologen geht das frühjahr ja morgen zu ende und der letzte tag der wird nicht mehr so sonnig ausfallen denn ein tief das bringt eine deutliche abkühlung und damit eben auch schauer und gewitter,206
train/30May_2011_Monday_heute-3675,146,erste schauer und gewitter werden heute nacht schon im westen und auch am alpenrand zum teil im bergland auftauchen,115
train/30May_2011_Monday_heute-3676,96,sie werden sich morgen noch verstärken denn wir haben kräftige temperaturgegensätze,83
train/30May_2011_Monday_heute-3678,333,und zwischen diesen unterschiedlichen luftmassen da können sich heftige gewitter mit starkregen sturmböen und hagel entwickeln die morgen im laufe des tages richtung osten ziehen am nachmittag oder im laufe des nachmittags auch die oder erreichen werden,253
train/30May_2011_Monday_heute-3679,126,nach westen hin da regnet es zum teil kräftig und dieser regen zieht dann auch langsam richtung osten,101
train/30May_2011_Monday_heute-3680,90,am mittwoch noch regen vor allen dingen in der mitte und auch im süden,70
train/30May_2011_Monday_heute-3681,51,donnerstag dann schon langsam wieder trockener,46
train/30May_2011_Monday_heute-3682,87,und am freitag da sind wir dann schon wieder bei achtundzwanzig grad,68
train/30May_2011_Monday_heute-3683,39,einen schönen abend wünsche ich ihnen noch,42
train/19November_2011_Saturday_tagesschau-3684,127,und nun die wettervorhersage für morgen sonntag den zwanzigsten november,72
train/19November_2011_Saturday_tagesschau-3685,122,die verteilung der luftdruckgebiete über europa ähnelt sich seit einigen wochen,79
train/19November_2011_Saturday_tagesschau-3686,109,so bestimmt auch morgen hoher luftdruck das wetter mit nebel wolken und sonne,77
train/19November_2011_Saturday_tagesschau-3687,139,an der donau und in der nordosthälfte beginnt die nacht meist trüb sonst teilweise klar,87
train/19November_2011_Saturday_tagesschau-3688,184,im laufe der nacht breiten sich dann aber vielerorts nebelfelder aus von südwesten her auch einige wolken mit etwas nieselregen,127
train/19November_2011_Saturday_tagesschau-3689,176,am tag ist es vielerorts trüb teilweise den ganzen tag über mitunter kämpft sich aber auch die sonne durch,106
train/19November_2011_Saturday_tagesschau-3690,85,ungestört scheint sie an dem alpen und dem erzgebirge,53
train/19November_2011_Saturday_tagesschau-3691,85,der wind weht morgen nur schwach im bergland auch mal mäßig,59
train/19November_2011_Saturday_tagesschau-3693,113,am tag null grad bei dauernebel im südosten und zwölf grad am niederrhein,73
train/19November_2011_Saturday_tagesschau-3694,99,die aussichten von montag bis mittwoch ändert sich das wetter kaum,66
train/19November_2011_Saturday_tagesschau-3695,175,ruhiges herbstliches hochdruckwetter erwartet uns die höheren lagen sind dabei weiter sonnenbegünstigt,102
train/14June_2010_Monday_tagesschau-3696,70,und nun die wettervorhersage für morgen dienstag den fünfzehnten juni,69
train/14June_2010_Monday_tagesschau-3697,163,das hoch über nordwesteuropa bestimmt im norden und in der mitte deutschlands das wetter mit trockener aber kühler luft,119
train/14June_2010_Monday_tagesschau-3698,81,im süden macht sich bereits morgen ein tief über dem mittelmeer bemerkbar,73
train/14June_2010_Monday_tagesschau-3699,125,im süden vor allem zu beginn der nacht noch einzelne schauer sonst ist es teilweise klar,88
train/14June_2010_Monday_tagesschau-3700,65,im südwesten beginnt es gegen morgen stellenweise zu regnen,59
train/14June_2010_Monday_tagesschau-3701,157,am tag regnet es besonders südlich der donau hier und da einzelne gewitter sind dabei richtung norden scheint häufig die sonne,126
train/14June_2010_Monday_tagesschau-3702,58,der wind weht schwach bis mäßig,31
train/14June_2010_Monday_tagesschau-3703,72,später im westen und südwesten teilweise frischer wind mit starken bis stürmischen böen,87
train/14June_2010_Monday_tagesschau-3704,73,im schwarzwald auch sturmböen,29
train/14June_2010_Monday_tagesschau-3705,91,heute nacht vierzehn grad am oberrhein und fünf grad im osten,61
train/14June_2010_Monday_tagesschau-3706,128,am tag fünfzehn grad an der ostsee und bis zu vierundzwanzig grad im rhein neckar raum,86
train/14June_2010_Monday_tagesschau-3707,179,auch am mittwoch ist es im norden freundlich in der mitte und im süden mehr wolken als sonne hier und da regnet es im süden auch gewitter,137
train/14June_2010_Monday_tagesschau-3708,42,teilweise ist es windig,23
train/14June_2010_Monday_tagesschau-3709,121,am donnerstag auch im norden mehr wolken die regen bringen können sonst einige gewitterschauer,94
train/14June_2010_Monday_tagesschau-3710,105,am freitag mehr wolken als sonne stellenweise schauer oder gewitter,67
train/24January_2011_Monday_tagesschau-3711,108,und nun die wettervorhersage für morgen dienstag den fünfundzwanzigsten januar,78
train/24January_2011_Monday_tagesschau-3713,63,er bringt regen und schneefälle,31
train/24January_2011_Monday_tagesschau-3714,95,in der zweiten wochenhälfte erwartet uns ruhiges kaltes winterwetter,68
train/24January_2011_Monday_tagesschau-3715,73,dann dehnt sich das hoch über dem atlantik weiter nach osten aus,64
train/24January_2011_Monday_tagesschau-3716,132,heute nacht regnet oder schneit es hier und da etwas im südosten bayerns anfangs auch noch kräftiger,100
train/24January_2011_Monday_tagesschau-3717,31,vorsicht glätte,15
train/24January_2011_Monday_tagesschau-3718,82,später kommt von der nordsee verbreitet regen auf,49
train/24January_2011_Monday_tagesschau-3719,226,tagsüber verlagert sich das niederschlagsgebiet von nordwesten über die mitte in den südosten im nordwesten sowie im flachland regen der gefrieren kann richtung südosten geht der regen in schnee über,199
train/24January_2011_Monday_tagesschau-3721,80,heute nacht drei grad im nordwesten im allgäu minus sechs grad,62
train/24January_2011_Monday_tagesschau-3722,97,am tag minus ein grad im bayerischen wald und sechs grad an der ems,67
train/24January_2011_Monday_tagesschau-3723,84,am mittwoch vor allem im süden und westen stellenweise schnee oder regen,72
train/24January_2011_Monday_tagesschau-3724,117,am donnerstag nur hier und da etwas schnee neben dichten wolken etwas sonne,75
train/24January_2011_Monday_tagesschau-3725,83,auch am freitag ruhiges winterliches und weitgehend trockenes wetter,68
train/22April_2010_Thursday_tagesschau-3726,80,und nun die wettervorhersage für morgen freitag den dreiundzwanzigsten april,76
train/22April_2010_Thursday_tagesschau-3727,141,der norden deutschlands wird morgen noch von einem schwachen tiefausläufer und seinen wolken gestreift,102
train/22April_2010_Thursday_tagesschau-3728,40,auch etwas regen ist dort dabei,31
train/22April_2010_Thursday_tagesschau-3729,50,ansonsten scheint unter hochdruckeinfluss verbreitet die sonne,62
train/22April_2010_Thursday_tagesschau-3730,141,heute nacht ist der himmel meist sternenklar und morgen wird es fast überall sonnig,83
train/22April_2010_Thursday_tagesschau-3731,69,in küstennähe tauchen teilweise dichtere wolken auf und vereinzelt fällt dort etwas regen,89
train/22April_2010_Thursday_tagesschau-3732,128,im süden gibt es einige dünne schleierwolken aber nur am alpenrand besteht ein geringes schauerrisiko,101
train/22April_2010_Thursday_tagesschau-3733,211,schwacher bis mäßiger an der küste teilweise frischer wind im süden weht er aus nordöstlichen im norden aus westlichen richtungen,129
train/22April_2010_Thursday_tagesschau-3734,146,heute nacht verbreitet leichter frost oder werte nahe dem gefrierpunkt an der nordsee bis plus vier grad,104
train/22April_2010_Thursday_tagesschau-3735,106,dort morgen frische neun grad im süden dagegen warme siebzehn bis einundzwanzig grad,84
train/22April_2010_Thursday_tagesschau-3737,102,im laufe des sonntags sind im südwesten einzelne schauer oder gewitter möglich,78
train/05May_2011_Thursday_heute-3739,45,guten abend liebe zuschauer,27
train/05May_2011_Thursday_heute-3740,109,trockenheit und frost setzen der landwirtschaft zu,50
train/05May_2011_Thursday_heute-3741,84,hier ein paar weinreben herrlich so sollen sie derzeit aussehen,63
train/05May_2011_Thursday_heute-3742,43,mit den blüten richtig stolz strecken sich die triebe in die höhe,65
train/05May_2011_Thursday_heute-3743,259,aber nach dem frost der vergangenen tage jetzt ist es eben soweit dass diese triebe abgefroren sind sie sind braun und das bedeutet eben ernteeinbußen auch beim wein überall eigentlich in deutschland,199
train/05May_2011_Thursday_heute-3744,147,heute nacht gibt es frost noch im süden da wird kein wein angebaut eher noch in sachsen aber da gibt es höchstens noch ein bisschen bodenfrost,142
train/05May_2011_Thursday_heute-3745,233,und morgen wird es für uns alle wärmer insgesamt auch im nordosten immerhin dort sechzehn bis zweiundzwanzig grad und im westen noch wärmer dreiundzwanzig bis fünfundzwanzig grad wieder,185
train/05May_2011_Thursday_heute-3746,193,trockenheit den ganzen tag über sonniges wetter herrlich kann man auch sagen und sonst wird es ein paar hohe schleierwolken im westen und in der mitte geben,156
train/05May_2011_Thursday_heute-3748,127,hohe waldbrandgefahr dadurch natürlich die wälder sind knochentrocken und das vor allen dingen norddeutschland,110
train/05May_2011_Thursday_heute-3749,160,aber bis zum wochenende wird es auch hier im westen richtig ernst und gefährlich in den wäldern dass es zu bränden kommen könnte,128
train/05May_2011_Thursday_heute-3750,233,es geht nämlich weiterhin sonnig trocken und warm weiter letztendlich vor allen dingen im westen temperaturen bis sechsundzwanzig siebenundzwanzig grad und auch in der neuen woche,179
train/05May_2011_Thursday_heute-3751,37,ihnen noch einen schönen abend und machen sie es gut,52
train/25May_2010_Tuesday_heute-3752,69,liebe zuschauer guten abend,27
train/25May_2010_Tuesday_heute-3753,64,nach dem sturm ist vor dem sturm,32
train/25May_2010_Tuesday_heute-3754,84,die gewitterlage ist noch nicht vorbei jetzt kommen die gewitter aus südwesten in dieser schwül warmen luft,107
train/25May_2010_Tuesday_heute-3756,122,die größte wahrscheinlichkeit für regen und gewitter heute nacht im gesamten südwesten morgen zum teil frühmorgens der dauerregen auch richtung osten,149
train/25May_2010_Tuesday_heute-3757,180,und es kann unwetter geben durch starkregen sturmböen anfangs auch hagel,72
train/25May_2010_Tuesday_heute-3758,77,nur im norden da passiert nicht viel und das wird auch morgen der fall sein,75
train/25May_2010_Tuesday_heute-3759,277,ganz freundliches trockenes wetter aber über der mitte nach wie vor zum teil kräftiger dauerregen mit gewittern durchsetzt weiterhin unwettergefahr durch starkregen und sturmböen,178
train/25May_2010_Tuesday_heute-3760,79,das ganze breitet sich noch weiter richtung norden und auch richtung süden aus,78
train/25May_2010_Tuesday_heute-3761,177,und von der temperatur her bleibt es im norden ähnlich wie heute im süden immer noch am wärmsten aber nicht mehr ganz so warm wie heute,135
train/25May_2010_Tuesday_heute-3762,207,die nächsten tage bringen dann insgesamt zwar weniger gewitter aber immer noch schauer und höchsttemperaturen so bis maximal zwanzig grad,137
train/25May_2010_Tuesday_heute-3763,295,wenn sie neues zu unwetterwarnungen erfahren möchten können sie das jederzeit bei uns im internet über den zdf text oder eben auch über wetter zdf punkt d e,156
train/25May_2010_Tuesday_heute-3764,37,jetzt wünsche ich ihnen noch einen angenehmen abend,51
train/23February_2011_Wednesday_heute-3765,38,guten abend liebe zuschauer,27
train/23February_2011_Wednesday_heute-3766,134,unser wetter wird wieder ein bisschen grauer also so einen blauen himmel heute in würzburg den wird man morgen nicht mehr so erleben,132
train/23February_2011_Wednesday_heute-3767,60,dort liegt allerdings auch kein schnee,38
train/23February_2011_Wednesday_heute-3768,48,schnee ist ja mangelware bei uns in deutschland derzeit aber wir haben doch ein bisschen schnee,95
train/23February_2011_Wednesday_heute-3769,141,gucken sie nach norden hier nach oben kiel hamburg schleswig holstein niedersachsen liegt ein bisschen,102
train/23February_2011_Wednesday_heute-3770,204,auch hier in sachsen oder thüringen teilweise unten am alpenrand im süden baden württembergs und auch hier im hunsrück in rheinland pfalz,137
train/23February_2011_Wednesday_heute-3771,92,aber es kommt kaum schnee dazu obwohl von westen die wolken heran drängen,73
train/23February_2011_Wednesday_heute-3772,88,und morgen früh bringen sie dann tatsächlich im westen auch ein bisschen regen oder eben schnee,95
train/23February_2011_Wednesday_heute-3773,41,und dann kann es äußerst glatt werden,37
train/23February_2011_Wednesday_heute-3774,227,die temperaturen liegen dann so bei null grad im westen aber den richtigen frost den haben wir nochmal im osten mit minus zehn bis minus fünfzehn vielleicht auch bis minus siebzehn grad,185
train/23February_2011_Wednesday_heute-3775,329,doch tagsüber wird sich der frost abschwächen sehr schnell und in der mitte und im westen wird es schon frostfrei während wir so von der ostsee bis zur lausitz noch das frostige wetter behalten und meist auch den herrlichen sonnenschein ähnlich wie heute genauso in bayern,272
train/23February_2011_Wednesday_heute-3776,147,aber im westen da bleibt den ganzen tag trüb es wird am vormittag noch etwas regnen teilweise auch schneien und dann kann es immer noch glatt werden,148
train/23February_2011_Wednesday_heute-3777,54,der boden ist ja teilweise noch gefroren,40
train/23February_2011_Wednesday_heute-3778,87,freitag entspannung es wird wieder trockener und etwas freundlicher,67
train/23February_2011_Wednesday_heute-3779,155,aber am wochenende wird es wieder nasser und das heißt es regnet aber oberhalb von fünf sechshundert metern wird es auch schneien,129
train/19November_2009_Thursday_tagesschau-3782,125,dank hochdruckeinfluss erwartet uns bis einschließlich samstag meist trockenes und teilweise freundliches wetter,112
train/19November_2009_Thursday_tagesschau-3783,182,außerdem fließt für die jahreszeit ungewöhnlich milde luft heran so dass im süden deutschlands die zwanzig grad marke wieder in erreichbare nähe rückt,150
train/19November_2009_Thursday_tagesschau-3784,219,heute nacht ist es verbreitet klar oder nur locker bewölkt besonders in der südhälfte breiten sich einige nebelfelder aus die können sich morgen zum teil hartnäckig halten,171
train/19November_2009_Thursday_tagesschau-3785,99,vor allem im westen und im süden tauchen auch mal wolken auf sonst wird es freundlich,85
train/19November_2009_Thursday_tagesschau-3789,131,südlich der donau heute nacht werte um den gefrierpunkt am niederrhein bis neun grad,84
train/19November_2009_Thursday_tagesschau-3790,138,morgen temperaturen von zehn bis siebzehn grad im süden örtlich noch wärmer,75
train/19November_2009_Thursday_tagesschau-3791,77,am samstag in der südosthälfte eine mischung aus nebel wolken und sonne,71
train/19November_2009_Thursday_tagesschau-3792,59,richtung nordwesten mehr wolken aber meist trocken,50
train/19November_2009_Thursday_tagesschau-3793,127,sonntag und montag unbeständig mit viel wolken die gebietsweise regen bringen,77
train/19November_2009_Thursday_tagesschau-3794,46,dabei wird es kühler und windig,31
train/19September_2010_Sunday_tagesschau-3795,102,und nun die wettervorhersage für morgen montag den zwanzigsten september,72
train/19September_2010_Sunday_tagesschau-3796,163,das hoch über mitteleuropa beschert der südhälfte deutschlands auch morgen ruhiges freundliches hochdruckwetter,111
train/19September_2010_Sunday_tagesschau-3798,76,vor allem richtung küsten regnet es heute nacht,47
train/19September_2010_Sunday_tagesschau-3799,91,im süden bildet sich in einigen flüssen nebel,45
train/19September_2010_Sunday_tagesschau-3800,164,am tag regnet es nördlich einer linie emsland uckermark an der nordsee zum teil länger in der mitte mal sonne mal wolken,120
train/19September_2010_Sunday_tagesschau-3801,87,im süden neben wenigen quellwolken viel sonnenschein,52
train/19September_2010_Sunday_tagesschau-3803,120,heute nacht dreizehn grad auf sylt im süden muss mit bodenfrost gerechnet werden,80
train/19September_2010_Sunday_tagesschau-3804,138,am tag vierzehn grad bei regen im norden und zweiundzwanzig grad bei sonne im südwesten,87
train/19September_2010_Sunday_tagesschau-3805,147,am dienstag viel sonne sobald sich der nebel gelichtet hat im norden sonne wolken und einzelne schauer,102
train/19September_2010_Sunday_tagesschau-3806,243,am mittwoch freundliches wetter nur wenige wolken am donnerstag erst sonne später nehmen im westen die wolken zu am nachmittag einzelne schauer und gewitter,156
train/14April_2010_Wednesday_tagesschau-3807,113,und nun die wettervorhersage für morgen donnerstag den fünfzehnten april,72
train/14April_2010_Wednesday_tagesschau-3808,126,im norden und nordwesten deutschlands sorgt das hoch über dem atlantik für freundliches wetter,94
train/14April_2010_Wednesday_tagesschau-3810,115,in der nacht ist es im norden und nordwesten oft klar sonst regnet es mancherorts vor allem in der mitte,104
train/14April_2010_Wednesday_tagesschau-3811,51,im höheren bergland schneit es teilweise,40
train/14April_2010_Wednesday_tagesschau-3812,163,am tag im norden und nordwesten viel sonne sonst ist es unterschiedlich dicht bewölkt vor allem in der mitte regnet es gebietsweise,131
train/14April_2010_Wednesday_tagesschau-3813,56,auf den bergen ist weiterhin schnee mit dabei,45
train/14April_2010_Wednesday_tagesschau-3814,90,der wind weht schwach bis mäßig aus nord bis nordost,52
train/14April_2010_Wednesday_tagesschau-3815,144,heute nacht sieben bis null grad wo es länger aufklart ist leichter frost möglich,81
train/14April_2010_Wednesday_tagesschau-3816,75,am tag werte zwischen sechs und sechzehn grad,45
train/14April_2010_Wednesday_tagesschau-3817,106,am freitag regnet es südlich der donau ab und an noch etwas sonst ist es meist freundlich,89
train/14April_2010_Wednesday_tagesschau-3818,170,am samstag viel sonne vor allem ganz im süden sowie an den küsten ist es mitunter wolkig aber auch dort kaum regen,114
train/14April_2010_Wednesday_tagesschau-3819,46,an den küsten ist es windig,27
train/14April_2010_Wednesday_tagesschau-3820,182,am sonntag scheint im süden häufig die sonne in der nordhälfte regnet es hier und da teilweise ist schnee mit dabei,115
train/13January_2010_Wednesday_tagesschau-3821,145,und nun die wettervorhersage für morgen donnerstag den vierzehnten januar,73
train/13January_2010_Wednesday_tagesschau-3822,95,in den südwesten deutschlands strömt etwas mildere luft,55
train/13January_2010_Wednesday_tagesschau-3823,174,gleichzeitig bleibt aber das hoch über skandinavien erhalten sodass diese luft nicht weiter nordostwärts vorankommt,115
train/13January_2010_Wednesday_tagesschau-3824,138,in der nacht schneit es vor allem in der südwesthälfte gebietsweise stellenweise ist gefrierender regen möglich,111
train/13January_2010_Wednesday_tagesschau-3825,45,vorsicht wegen glätte,21
train/13January_2010_Wednesday_tagesschau-3826,219,am tag meist dichte wolken nur vereinzelt etwas sonne hier und da fällt noch etwas schnee richtung südwesten teilweise noch gefrierender regen,142
train/13January_2010_Wednesday_tagesschau-3827,153,im süden weht der wind schwach richtung norden mäßig an den küsten weht er frisch,81
train/13January_2010_Wednesday_tagesschau-3828,124,heute nacht null grad im breisgau minus dreizehn grad im thüringer becken,73
train/13January_2010_Wednesday_tagesschau-3829,119,am tag plus vier grad im breisgau und minus fünf grad in teilen thüringens und sachsens,87
train/13January_2010_Wednesday_tagesschau-3830,191,die aussichten am freitag ist es meist trüb es fallen nur vereinzelt ein paar flocken in der mitte und im süden hier und da sonne,129
train/13January_2010_Wednesday_tagesschau-3831,96,auch am samstag einzelne flocken insgesamt aber etwas mehr sonne,64
train/13January_2010_Wednesday_tagesschau-3832,108,im laufe des sonntags kommt von westen schnee auf im südwesten regen,68
train/14February_2010_Sunday_tagesschau-3833,102,und nun die wettervorhersage für morgen montag den fünfzehnten februar,70
train/14February_2010_Sunday_tagesschau-3835,156,das tief das morgen in richtung schottland zieht sorgt dafür dass es bei uns in den kommenden tagen von südwesten her langsam milder wird,137
train/14February_2010_Sunday_tagesschau-3836,132,in der nacht kann es vor allem in den westlichen mittelgebirgen sowie ganz im norden noch etwas schneien,104
train/14February_2010_Sunday_tagesschau-3837,163,am tag liegen die wolken mal mehr mal weniger dicht beieinander im westen und nordosten schneit es mancherorts noch leicht,122
train/14February_2010_Sunday_tagesschau-3838,127,die sonne zeigt sich ab und an vor allem im süden sowie vom erzgebirge bis zur nordsee,86
train/14February_2010_Sunday_tagesschau-3839,79,der wind weht schwach an der nordsee auch mäßig,47
train/14February_2010_Sunday_tagesschau-3840,104,heute nacht minus drei grad an der ostsee und stellenweise minus fünfzehn grad wo es länger aufklart,100
train/14February_2010_Sunday_tagesschau-3841,41,vorsicht wegen glätte,21
train/14February_2010_Sunday_tagesschau-3842,139,am tag minus sechs bis plus ein grad am kältesten wird es am rhein,66
train/14February_2010_Sunday_tagesschau-3843,165,am dienstag kann es im nordwesten etwas schnee oder gefrierenden regen geben sonst teils sonne teils wolken oder nebel,118
train/18January_2010_Monday_heute-3846,78,mal schnee mal regen mal eisregen mal sonnenschein,50
train/18January_2010_Monday_heute-3847,130,das winterwetter zieht derzeit alle register und damit schönen guten abend meine damen und herren,97
train/18January_2010_Monday_heute-3850,73,es kann nach wie vor glatt sein auf unseren straßen auch in dieser nacht,72
train/18January_2010_Monday_heute-3851,74,da erwarten wir gefährlichen eisregen vor allen dingen in norddeutschland,73
train/18January_2010_Monday_heute-3852,180,im süden funkeln zum teil die sterne und es bildet sich dichter nebel bei tiefsttemperaturen zwischen minus fünf und minus zwei grad,132
train/18January_2010_Monday_heute-3853,87,morgen erwarten uns höchstwerte zwischen minus ein und plus sechs grad,70
train/18January_2010_Monday_heute-3854,147,und auch diese temperaturen sind noch so nah am gefrierpunkt dass es oft glatt sein kann auf gehwegen und straßen,113
train/18January_2010_Monday_heute-3855,120,selbst wenn der schneefall dann langsam weiter nach osten zieht und sich an der nordseeküste schon mal wieder die sonne zeigt,125
train/18January_2010_Monday_heute-3856,126,richtig freundlich wird es morgen im südwesten so vom oberrhein bis zum allgäu da zeigt sich häufiger mal die sonne,115
train/18January_2010_Monday_heute-3857,66,unser winterwetter geht doch eher ruhig weiter,46
train/18January_2010_Monday_heute-3858,114,mal scheint die sonne mal gibt es dichtere wolken mal etwas schnee mal etwas regen,82
train/18January_2010_Monday_heute-3859,103,und die temperaturgegensätze die verschärfen sich noch bis zum ende der woche,77
train/18January_2010_Monday_heute-3860,97,dann liegen sie im nordosten im dauerfrost von minus sieben grad im südwesten bei plus fünf grad,96
train/18January_2010_Monday_heute-3861,76,das was es für heute schönen abend noch,39
train/10August_2010_Tuesday_tagesschau-3862,80,und nun die wettervorhersage für morgen mittwoch den elften august,66
train/10August_2010_Tuesday_tagesschau-3863,105,das kleine hoch verschwindet richtung nordosten und macht platz für die wolken eines nordseetiefs,97
train/10August_2010_Tuesday_tagesschau-3864,101,und das sorgt auch an den folgetagen für sehr unbeständiges wetter,66
train/10August_2010_Tuesday_tagesschau-3866,110,am tag bestimmen meist wolken das himmelsbild gebietsweise regnet oder schauert es,82
train/10August_2010_Tuesday_tagesschau-3867,69,am nachmittag sind auch gewitter dabei die kräftig sein können,62
train/10August_2010_Tuesday_tagesschau-3868,102,die sonne zeigt sich bevorzugt im südosten sowie später auch richtung nordsee,77
train/10August_2010_Tuesday_tagesschau-3869,111,meist schwacher bis mäßiger südwestwind mit starken böen in schauer und gewitternähe,84
train/10August_2010_Tuesday_tagesschau-3870,152,zehn grad heute nacht im bayerischen wald an der ostsee bis siebzehn grad,73
train/10August_2010_Tuesday_tagesschau-3871,90,am tag neunzehn grad im sauerland bis siebenundzwanzig grad in der lausitz,74
train/10August_2010_Tuesday_tagesschau-3873,79,mancherorts kann es auch längere zeit und ergiebig regnen,57
train/10August_2010_Tuesday_tagesschau-3874,146,am freitag vor allem im osten und südosten zum teil kräftige regenfälle richtung westen freundlicher,100
train/10August_2010_Tuesday_tagesschau-3875,67,wechselhaft geht es auch ins wochenende,39
train/25June_2010_Friday_tagesschau-3876,95,und nun die wettervorhersage für morgen samstag den sechsundzwanzigsten juni,76
train/25June_2010_Friday_tagesschau-3878,89,im süden hält sich morgen noch feuchtere luft in der sich einzelne schauer und gewitter entwickeln können,105
train/25June_2010_Friday_tagesschau-3883,50,der wind weht schwach im norden auch mäßig aus nördlichen richtungen,68
train/25June_2010_Friday_tagesschau-3885,167,am main und oberrhein morgen sieben und zwanzig bis achtundzwanzig grad an nord und ostseeküste frische siebzehn bis achtzehn grad,130
train/25June_2010_Friday_tagesschau-3886,172,am sonntag wird es verbreitet sonnig gegen abend sind im südwesten vor allem über bergland vereinzelt schauer und gewitter möglich,130
train/06March_2011_Sunday_tagesschau-3888,98,und nun die wettervorhersage für morgen montag den siebten märz,63
train/06March_2011_Sunday_tagesschau-3889,150,die neue woche beginnt unter hochdruckeinfluss sonnig und am dienstag wird es auch noch milder,94
